WellName,DATE,OIL
8L9KDD6YOA,5/31/2022,15437
8L9KDD6YOA,6/30/2022,15269
8L9KDD6YOA,7/31/2022,11641
8L9KDD6YOA,8/31/2022,9207
8L9KDD6YOA,9/30/2022,8049
8L9KDD6YOA,10/31/2022,4201
8L9KDD6YOA,11/30/2022,8258
8L9KDD6YOA,12/31/2022,6706
8L9KDD6YOA,1/31/2023,5921
8L9KDD6YOA,2/28/2023,4872
8L9KDD6YOA,3/31/2023,4454
8L9KDD6YOA,4/30/2023,3622
8L9KDD6YOA,5/31/2023,5190
8L9KDD6YOA,6/30/2023,4562
8L9KDD6YOA,7/31/2023,4100
8L9KDD6YOA,8/31/2023,3911
8L9KDD6YOA,9/30/2023,3580
8L9KDD6YOA,10/31/2023,3403
8L9KDD6YOA,11/30/2023,3210
8L9KDD6YOA,12/31/2023,2997
8L9KDD6YOA,1/31/2024,2815
8L9KDD6YOA,2/29/2024,2599
8L9KDD6YOA,3/31/2024,1876
8L9KDD6YOA,4/30/2024,1373.42384
J22BSQUFUE,5/31/2018,12412
J22BSQUFUE,6/30/2018,16556
J22BSQUFUE,7/31/2018,17647
J22BSQUFUE,8/31/2018,20179
J22BSQUFUE,9/30/2018,17316
J22BSQUFUE,10/31/2018,18600
J22BSQUFUE,11/30/2018,16343
J22BSQUFUE,12/31/2018,6860
J22BSQUFUE,1/31/2019,13074
J22BSQUFUE,2/28/2019,9121
J22BSQUFUE,3/31/2019,7449
J22BSQUFUE,4/30/2019,6995
J22BSQUFUE,5/31/2019,3675
J22BSQUFUE,6/30/2019,7255
J22BSQUFUE,7/31/2019,5852
J22BSQUFUE,8/31/2019,4875
J22BSQUFUE,9/30/2019,3961
J22BSQUFUE,10/31/2019,3741
J22BSQUFUE,11/30/2019,0
J22BSQUFUE,12/31/2019,0
J22BSQUFUE,1/31/2020,5
J22BSQUFUE,2/29/2020,916
J22BSQUFUE,3/31/2020,1507
J22BSQUFUE,4/30/2020,1501
J22BSQUFUE,5/31/2020,1598
J22BSQUFUE,6/30/2020,1774
J22BSQUFUE,7/31/2020,1579
J22BSQUFUE,8/31/2020,1807
J22BSQUFUE,9/30/2020,1765
J22BSQUFUE,10/31/2020,1872
J22BSQUFUE,11/30/2020,1775
J22BSQUFUE,12/31/2020,1360
J22BSQUFUE,1/31/2021,1525
J22BSQUFUE,2/28/2021,1343
J22BSQUFUE,3/31/2021,1202
J22BSQUFUE,4/30/2021,2399
J22BSQUFUE,5/31/2021,2105
J22BSQUFUE,6/30/2021,1890
J22BSQUFUE,7/31/2021,1777
J22BSQUFUE,8/31/2021,0
J22BSQUFUE,9/30/2021,0
J22BSQUFUE,10/31/2021,0
J22BSQUFUE,11/30/2021,352
J22BSQUFUE,12/31/2021,1061
J22BSQUFUE,1/31/2022,1069
J22BSQUFUE,2/28/2022,1215
J22BSQUFUE,3/31/2022,1032
J22BSQUFUE,4/30/2022,1368
J22BSQUFUE,5/31/2022,860
J22BSQUFUE,6/30/2022,2143
J22BSQUFUE,7/31/2022,2397
J22BSQUFUE,8/31/2022,2243
J22BSQUFUE,9/30/2022,2036
J22BSQUFUE,10/31/2022,1824
J22BSQUFUE,11/30/2022,1934
J22BSQUFUE,12/31/2022,118
J22BSQUFUE,1/31/2023,43
J22BSQUFUE,2/28/2023,1749
J22BSQUFUE,3/31/2023,2187
J22BSQUFUE,4/30/2023,2339
J22BSQUFUE,5/31/2023,2053
J22BSQUFUE,6/30/2023,247
J22BSQUFUE,7/31/2023,850
J22BSQUFUE,8/31/2023,2583
J22BSQUFUE,9/30/2023,2776
J22BSQUFUE,10/31/2023,2564
J22BSQUFUE,11/30/2023,792
J22BSQUFUE,12/31/2023,1146
J22BSQUFUE,1/31/2024,2387
J22BSQUFUE,2/29/2024,1435
J22BSQUFUE,3/31/2024,809
J22BSQUFUE,4/30/2024,1862.841325
E3LWR8UCH6,4/30/2019,7930
E3LWR8UCH6,5/31/2019,22970
E3LWR8UCH6,6/30/2019,21694
E3LWR8UCH6,7/31/2019,22103
E3LWR8UCH6,8/31/2019,15669
E3LWR8UCH6,9/30/2019,11578
E3LWR8UCH6,10/31/2019,9466
E3LWR8UCH6,11/30/2019,7171
E3LWR8UCH6,12/31/2019,6259
E3LWR8UCH6,1/31/2020,5696
E3LWR8UCH6,2/29/2020,4589
E3LWR8UCH6,3/31/2020,4614
E3LWR8UCH6,4/30/2020,4063
E3LWR8UCH6,5/31/2020,1286
E3LWR8UCH6,6/30/2020,3459
E3LWR8UCH6,7/31/2020,2931
E3LWR8UCH6,8/31/2020,2400
E3LWR8UCH6,9/30/2020,2074
E3LWR8UCH6,10/31/2020,3884
E3LWR8UCH6,11/30/2020,3404
E3LWR8UCH6,12/31/2020,2912
E3LWR8UCH6,1/31/2021,2102
E3LWR8UCH6,2/28/2021,2154
E3LWR8UCH6,3/31/2021,1772
E3LWR8UCH6,4/30/2021,2324
E3LWR8UCH6,5/31/2021,1685
E3LWR8UCH6,6/30/2021,1609
E3LWR8UCH6,7/31/2021,1704
E3LWR8UCH6,8/31/2021,1566
E3LWR8UCH6,9/30/2021,1519
E3LWR8UCH6,10/31/2021,1638
E3LWR8UCH6,11/30/2021,1522
E3LWR8UCH6,12/31/2021,1675
E3LWR8UCH6,1/31/2022,1749
E3LWR8UCH6,2/28/2022,1630
E3LWR8UCH6,3/31/2022,2204
E3LWR8UCH6,4/30/2022,1117
E3LWR8UCH6,5/31/2022,1637
E3LWR8UCH6,6/30/2022,1421
E3LWR8UCH6,7/31/2022,1219
E3LWR8UCH6,8/31/2022,521
E3LWR8UCH6,9/30/2022,970
E3LWR8UCH6,10/31/2022,1299
E3LWR8UCH6,11/30/2022,1357
E3LWR8UCH6,12/31/2022,1839
E3LWR8UCH6,1/31/2023,1103
E3LWR8UCH6,2/28/2023,1234
E3LWR8UCH6,3/31/2023,1287
E3LWR8UCH6,4/30/2023,1117
E3LWR8UCH6,5/31/2023,1036
E3LWR8UCH6,6/30/2023,624
E3LWR8UCH6,9/30/2023,1821
E3LWR8UCH6,10/31/2023,1942
E3LWR8UCH6,11/30/2023,1293
E3LWR8UCH6,12/31/2023,1166
E3LWR8UCH6,1/31/2024,1083
E3LWR8UCH6,2/29/2024,1573
E3LWR8UCH6,3/31/2024,1583
E3LWR8UCH6,4/30/2024,1281.596
Q2FCCLI0O6,3/31/2018,14100
Q2FCCLI0O6,4/30/2018,25858
Q2FCCLI0O6,5/31/2018,20798
Q2FCCLI0O6,6/30/2018,26429
Q2FCCLI0O6,7/31/2018,15613
Q2FCCLI0O6,8/31/2018,4021
Q2FCCLI0O6,9/30/2018,21909
Q2FCCLI0O6,10/31/2018,20410
Q2FCCLI0O6,11/30/2018,18568
Q2FCCLI0O6,12/31/2018,21280
Q2FCCLI0O6,1/31/2019,18307
Q2FCCLI0O6,2/28/2019,13468
Q2FCCLI0O6,3/31/2019,13740
Q2FCCLI0O6,4/30/2019,9456
Q2FCCLI0O6,5/31/2019,11180
Q2FCCLI0O6,6/30/2019,8531
Q2FCCLI0O6,7/31/2019,8140
Q2FCCLI0O6,8/31/2019,6992
Q2FCCLI0O6,9/30/2019,6552
Q2FCCLI0O6,10/31/2019,6391
Q2FCCLI0O6,11/30/2019,5719
Q2FCCLI0O6,12/31/2019,5654
Q2FCCLI0O6,1/31/2020,5194
Q2FCCLI0O6,2/29/2020,4611
Q2FCCLI0O6,3/31/2020,4632
Q2FCCLI0O6,4/30/2020,4506
Q2FCCLI0O6,5/31/2020,4379
Q2FCCLI0O6,6/30/2020,3672
Q2FCCLI0O6,7/31/2020,3409
Q2FCCLI0O6,8/31/2020,938
Q2FCCLI0O6,9/30/2020,3875
Q2FCCLI0O6,10/31/2020,3487
Q2FCCLI0O6,11/30/2020,3039
Q2FCCLI0O6,12/31/2020,2667
Q2FCCLI0O6,1/31/2021,4380
Q2FCCLI0O6,2/28/2021,1216
Q2FCCLI0O6,3/31/2021,4447
Q2FCCLI0O6,4/30/2021,3865
Q2FCCLI0O6,5/31/2021,3641
Q2FCCLI0O6,6/30/2021,3035
Q2FCCLI0O6,7/31/2021,3218
Q2FCCLI0O6,8/31/2021,3633
Q2FCCLI0O6,9/30/2021,2668
Q2FCCLI0O6,10/31/2021,2700
Q2FCCLI0O6,11/30/2021,556
Q2FCCLI0O6,12/31/2021,1205
Q2FCCLI0O6,1/31/2022,2725
Q2FCCLI0O6,2/28/2022,2907
Q2FCCLI0O6,3/31/2022,3087
Q2FCCLI0O6,4/30/2022,1992
Q2FCCLI0O6,5/31/2022,2245
Q2FCCLI0O6,6/30/2022,2789
Q2FCCLI0O6,7/31/2022,2018
Q2FCCLI0O6,8/31/2022,2344
Q2FCCLI0O6,9/30/2022,1531
Q2FCCLI0O6,10/31/2022,1200
Q2FCCLI0O6,11/30/2022,0
Q2FCCLI0O6,12/31/2022,1346
Q2FCCLI0O6,1/31/2023,3505
Q2FCCLI0O6,2/28/2023,2764
Q2FCCLI0O6,3/31/2023,3126
Q2FCCLI0O6,4/30/2023,2953
Q2FCCLI0O6,5/31/2023,2904
Q2FCCLI0O6,6/30/2023,2890
Q2FCCLI0O6,7/31/2023,2041
Q2FCCLI0O6,8/31/2023,2582
Q2FCCLI0O6,9/30/2023,2806
Q2FCCLI0O6,10/31/2023,2025
Q2FCCLI0O6,11/30/2023,2853
Q2FCCLI0O6,12/31/2023,2443
Q2FCCLI0O6,1/31/2024,2340
Q2FCCLI0O6,2/29/2024,2031
Q2FCCLI0O6,3/31/2024,2177
Q2FCCLI0O6,4/30/2024,2103.01
JTIRB4XNMN,4/30/2017,14434
JTIRB4XNMN,5/31/2017,23182
JTIRB4XNMN,6/30/2017,19623
JTIRB4XNMN,7/31/2017,20837
JTIRB4XNMN,8/31/2017,20175
JTIRB4XNMN,9/30/2017,17745
JTIRB4XNMN,10/31/2017,15759
JTIRB4XNMN,11/30/2017,10263
JTIRB4XNMN,12/31/2017,8282
JTIRB4XNMN,1/31/2018,11215
JTIRB4XNMN,2/28/2018,5874
JTIRB4XNMN,3/31/2018,4698
JTIRB4XNMN,4/30/2018,5475
JTIRB4XNMN,5/31/2018,5139
JTIRB4XNMN,6/30/2018,3828
JTIRB4XNMN,7/31/2018,7026
JTIRB4XNMN,8/31/2018,1838
JTIRB4XNMN,9/30/2018,954
JTIRB4XNMN,10/31/2018,765
JTIRB4XNMN,11/30/2018,543
JTIRB4XNMN,12/31/2018,892
JTIRB4XNMN,1/31/2019,1689
JTIRB4XNMN,2/28/2019,6317
JTIRB4XNMN,3/31/2019,4336
JTIRB4XNMN,4/30/2019,2643
JTIRB4XNMN,5/31/2019,2862
JTIRB4XNMN,6/30/2019,2293
JTIRB4XNMN,7/31/2019,2295
JTIRB4XNMN,8/31/2019,2013
JTIRB4XNMN,9/30/2019,737
JTIRB4XNMN,10/31/2019,1007
JTIRB4XNMN,11/30/2019,714
JTIRB4XNMN,12/31/2019,2238
JTIRB4XNMN,1/31/2020,2412
JTIRB4XNMN,2/29/2020,2068
JTIRB4XNMN,3/31/2020,1596
JTIRB4XNMN,4/30/2020,1827
JTIRB4XNMN,5/31/2020,1610
JTIRB4XNMN,6/30/2020,1382
JTIRB4XNMN,7/31/2020,2145
JTIRB4XNMN,8/31/2020,2209
JTIRB4XNMN,9/30/2020,2197
JTIRB4XNMN,10/31/2020,2067
JTIRB4XNMN,11/30/2020,1215
JTIRB4XNMN,12/31/2020,1333
JTIRB4XNMN,1/31/2021,1236
JTIRB4XNMN,2/28/2021,1285
JTIRB4XNMN,3/31/2021,1208
JTIRB4XNMN,4/30/2021,2201
JTIRB4XNMN,5/31/2021,1621
JTIRB4XNMN,6/30/2021,1117
JTIRB4XNMN,7/31/2021,1085
JTIRB4XNMN,8/31/2021,986
JTIRB4XNMN,9/30/2021,0
JTIRB4XNMN,10/31/2021,4
JTIRB4XNMN,11/30/2021,1149
JTIRB4XNMN,12/31/2021,1290
JTIRB4XNMN,1/31/2022,1463
JTIRB4XNMN,2/28/2022,1192
JTIRB4XNMN,3/31/2022,1651
JTIRB4XNMN,4/30/2022,276
JTIRB4XNMN,5/31/2022,211
JTIRB4XNMN,6/30/2022,1467
JTIRB4XNMN,7/31/2022,1922
JTIRB4XNMN,8/31/2022,2004
JTIRB4XNMN,9/30/2022,1231
JTIRB4XNMN,10/31/2022,1932
JTIRB4XNMN,11/30/2022,1924
JTIRB4XNMN,12/31/2022,1949
JTIRB4XNMN,1/31/2023,1679
JTIRB4XNMN,2/28/2023,1438
JTIRB4XNMN,3/31/2023,1710
JTIRB4XNMN,4/30/2023,1631
JTIRB4XNMN,5/31/2023,1532
JTIRB4XNMN,6/30/2023,1385
JTIRB4XNMN,7/31/2023,1395
JTIRB4XNMN,8/31/2023,1246
JTIRB4XNMN,9/30/2023,1059
JTIRB4XNMN,10/31/2023,6
JTIRB4XNMN,11/30/2023,991
JTIRB4XNMN,12/31/2023,1367
JTIRB4XNMN,1/31/2024,1136
JTIRB4XNMN,2/29/2024,654
JTIRB4XNMN,3/31/2024,31
JTIRB4XNMN,4/30/2024,1252.749
SLFYPW0OJW,8/31/2021,12991
SLFYPW0OJW,9/30/2021,22599
SLFYPW0OJW,10/31/2021,12075
SLFYPW0OJW,11/30/2021,21976
SLFYPW0OJW,12/31/2021,19169
SLFYPW0OJW,1/31/2022,15890
SLFYPW0OJW,2/28/2022,13032
SLFYPW0OJW,3/31/2022,17172
SLFYPW0OJW,4/30/2022,9194
SLFYPW0OJW,5/31/2022,9990
SLFYPW0OJW,6/30/2022,10129
SLFYPW0OJW,7/31/2022,9945
SLFYPW0OJW,8/31/2022,8056
SLFYPW0OJW,9/30/2022,3968
SLFYPW0OJW,10/31/2022,395
SLFYPW0OJW,11/30/2022,6263
SLFYPW0OJW,12/31/2022,6496
SLFYPW0OJW,1/31/2023,6026
SLFYPW0OJW,2/28/2023,5295
SLFYPW0OJW,3/31/2023,5123
SLFYPW0OJW,4/30/2023,4817
SLFYPW0OJW,5/31/2023,4556
SLFYPW0OJW,6/30/2023,3950
SLFYPW0OJW,7/31/2023,3262.521483
SLFYPW0OJW,8/31/2023,3870
SLFYPW0OJW,9/30/2023,2967
SLFYPW0OJW,10/31/2023,3464
SLFYPW0OJW,11/30/2023,2731
SLFYPW0OJW,12/31/2023,3118
SLFYPW0OJW,1/31/2024,2881
SLFYPW0OJW,2/29/2024,1551.394436
SLFYPW0OJW,3/31/2024,3443.832556
SLFYPW0OJW,4/30/2024,3251.717188
T0DXGMPZ9L,6/30/2022,36133
T0DXGMPZ9L,7/31/2022,28050
T0DXGMPZ9L,8/31/2022,28351
T0DXGMPZ9L,9/30/2022,26052
T0DXGMPZ9L,10/31/2022,25473
T0DXGMPZ9L,11/30/2022,23699
T0DXGMPZ9L,12/31/2022,15650
T0DXGMPZ9L,1/31/2023,3637
T0DXGMPZ9L,2/28/2023,19965
T0DXGMPZ9L,3/31/2023,19128
T0DXGMPZ9L,4/30/2023,13908
T0DXGMPZ9L,5/31/2023,5725
T0DXGMPZ9L,6/30/2023,10530
T0DXGMPZ9L,7/31/2023,10500.98169
T0DXGMPZ9L,8/31/2023,8795
T0DXGMPZ9L,9/30/2023,7417
T0DXGMPZ9L,10/31/2023,7204
T0DXGMPZ9L,11/30/2023,6617
T0DXGMPZ9L,12/31/2023,6089
T0DXGMPZ9L,1/31/2024,4118
T0DXGMPZ9L,2/29/2024,2089.146461
T0DXGMPZ9L,3/31/2024,6094.344668
T0DXGMPZ9L,4/30/2024,5326.282038
13QO0W4H2G,6/30/2022,38967
13QO0W4H2G,7/31/2022,28697
13QO0W4H2G,8/31/2022,30562
13QO0W4H2G,9/30/2022,27288
13QO0W4H2G,10/31/2022,26358
13QO0W4H2G,11/30/2022,23198
13QO0W4H2G,12/31/2022,22916
13QO0W4H2G,1/31/2023,21953
13QO0W4H2G,2/28/2023,16310
13QO0W4H2G,3/31/2023,15218
13QO0W4H2G,4/30/2023,12383
13QO0W4H2G,5/31/2023,9965
13QO0W4H2G,6/30/2023,3159
13QO0W4H2G,7/31/2023,11052
13QO0W4H2G,8/31/2023,11950
13QO0W4H2G,9/30/2023,10114
13QO0W4H2G,10/31/2023,9115
13QO0W4H2G,11/30/2023,8156
13QO0W4H2G,12/31/2023,7146
13QO0W4H2G,1/31/2024,6366
13QO0W4H2G,2/29/2024,6338.376936
13QO0W4H2G,3/31/2024,5979.282214
13QO0W4H2G,4/30/2024,3796.11876
QL4CRI2LTU,8/31/2021,4312
QL4CRI2LTU,9/30/2021,19122
QL4CRI2LTU,10/31/2021,17780
QL4CRI2LTU,11/30/2021,22803
QL4CRI2LTU,12/31/2021,19015
QL4CRI2LTU,1/31/2022,17727
QL4CRI2LTU,2/28/2022,12770
QL4CRI2LTU,3/31/2022,753
QL4CRI2LTU,4/30/2022,6152
QL4CRI2LTU,5/31/2022,6702
QL4CRI2LTU,6/30/2022,6138
QL4CRI2LTU,7/31/2022,6581
QL4CRI2LTU,8/31/2022,5743
QL4CRI2LTU,9/30/2022,2736
QL4CRI2LTU,10/31/2022,0
QL4CRI2LTU,11/30/2022,7790
QL4CRI2LTU,12/31/2022,10027
QL4CRI2LTU,1/31/2023,8677
QL4CRI2LTU,2/28/2023,6610
QL4CRI2LTU,3/31/2023,6078
QL4CRI2LTU,4/30/2023,4387
QL4CRI2LTU,5/31/2023,7259
QL4CRI2LTU,6/30/2023,5858
QL4CRI2LTU,7/31/2023,5115.819477
QL4CRI2LTU,8/31/2023,5014
QL4CRI2LTU,9/30/2023,4465
QL4CRI2LTU,10/31/2023,4200
QL4CRI2LTU,11/30/2023,3936
QL4CRI2LTU,12/31/2023,1494
QL4CRI2LTU,1/31/2024,3457
QL4CRI2LTU,2/29/2024,3446.685668
QL4CRI2LTU,3/31/2024,3111.331218
QL4CRI2LTU,4/30/2024,1412.193243
54GXR5ABEI,8/31/2021,15886
54GXR5ABEI,9/30/2021,27057
54GXR5ABEI,10/31/2021,19845
54GXR5ABEI,11/30/2021,23451
54GXR5ABEI,12/31/2021,21085
54GXR5ABEI,1/31/2022,17583
54GXR5ABEI,2/28/2022,14594
54GXR5ABEI,3/31/2022,15732
54GXR5ABEI,4/30/2022,12156
54GXR5ABEI,5/31/2022,14663
54GXR5ABEI,6/30/2022,10974
54GXR5ABEI,7/31/2022,9787
54GXR5ABEI,8/31/2022,8555
54GXR5ABEI,9/30/2022,4731
54GXR5ABEI,10/31/2022,778
54GXR5ABEI,11/30/2022,7825
54GXR5ABEI,12/31/2022,7588
54GXR5ABEI,1/31/2023,8035
54GXR5ABEI,2/28/2023,6315
54GXR5ABEI,3/31/2023,6129
54GXR5ABEI,4/30/2023,5191
54GXR5ABEI,5/31/2023,4894
54GXR5ABEI,6/30/2023,4353
54GXR5ABEI,7/31/2023,4054
54GXR5ABEI,8/31/2023,3870
54GXR5ABEI,9/30/2023,1025
54GXR5ABEI,10/31/2023,2528
54GXR5ABEI,11/30/2023,2477
54GXR5ABEI,12/31/2023,2614
54GXR5ABEI,1/31/2024,2539
54GXR5ABEI,2/29/2024,2789
54GXR5ABEI,3/31/2024,3135.052186
54GXR5ABEI,4/30/2024,2979.433849
Y4BLNZJBE7,8/31/2021,27051
Y4BLNZJBE7,9/30/2021,29765
Y4BLNZJBE7,10/31/2021,26934
Y4BLNZJBE7,11/30/2021,22036
Y4BLNZJBE7,12/31/2021,20542
Y4BLNZJBE7,1/31/2022,16404
Y4BLNZJBE7,2/28/2022,11563
Y4BLNZJBE7,3/31/2022,9995
Y4BLNZJBE7,4/30/2022,12805
Y4BLNZJBE7,5/31/2022,15336
Y4BLNZJBE7,6/30/2022,11159
Y4BLNZJBE7,7/31/2022,9229
Y4BLNZJBE7,8/31/2022,8586
Y4BLNZJBE7,9/30/2022,6656
Y4BLNZJBE7,10/31/2022,0
Y4BLNZJBE7,11/30/2022,0
Y4BLNZJBE7,12/31/2022,6760
Y4BLNZJBE7,1/31/2023,11204
Y4BLNZJBE7,2/28/2023,7878
Y4BLNZJBE7,3/31/2023,7474
Y4BLNZJBE7,4/30/2023,5912
Y4BLNZJBE7,5/31/2023,5653
Y4BLNZJBE7,6/30/2023,3000
Y4BLNZJBE7,7/31/2023,1200
Y4BLNZJBE7,8/31/2023,2930
Y4BLNZJBE7,9/30/2023,1598
Y4BLNZJBE7,10/31/2023,1445
Y4BLNZJBE7,11/30/2023,2016
Y4BLNZJBE7,12/31/2023,2131
Y4BLNZJBE7,1/31/2024,2499
Y4BLNZJBE7,2/29/2024,2430.15547
Y4BLNZJBE7,3/31/2024,3146.245418
Y4BLNZJBE7,4/30/2024,3404.301277
E21TK850P3,1/31/2024,
E21TK850P3,3/31/2024,25373.53056
E21TK850P3,4/30/2024,24794.49446
N607FBX26D,2/29/2024,5049.79981
N607FBX26D,3/31/2024,43918.74544
N607FBX26D,4/30/2024,26279.43998
3EQ7XRF5C0,8/31/2021,16447
3EQ7XRF5C0,9/30/2021,24608
3EQ7XRF5C0,10/31/2021,18676
3EQ7XRF5C0,11/30/2021,14787
3EQ7XRF5C0,12/31/2021,15142
3EQ7XRF5C0,1/31/2022,9608
3EQ7XRF5C0,2/28/2022,14402
3EQ7XRF5C0,3/31/2022,11333
3EQ7XRF5C0,4/30/2022,8512
3EQ7XRF5C0,5/31/2022,6295
3EQ7XRF5C0,6/30/2022,8406
3EQ7XRF5C0,7/31/2022,6851
3EQ7XRF5C0,8/31/2022,6399
3EQ7XRF5C0,9/30/2022,3591
3EQ7XRF5C0,10/31/2022,0
3EQ7XRF5C0,11/30/2022,0
3EQ7XRF5C0,12/31/2022,6832
3EQ7XRF5C0,1/31/2023,6291
3EQ7XRF5C0,2/28/2023,4564
3EQ7XRF5C0,3/31/2023,4561
3EQ7XRF5C0,4/30/2023,3773
3EQ7XRF5C0,5/31/2023,3674
3EQ7XRF5C0,6/30/2023,3356
3EQ7XRF5C0,7/31/2023,3158.779133
3EQ7XRF5C0,8/31/2023,3285
3EQ7XRF5C0,9/30/2023,702
3EQ7XRF5C0,10/31/2023,2500
3EQ7XRF5C0,11/30/2023,1663
3EQ7XRF5C0,12/31/2023,1810
3EQ7XRF5C0,1/31/2024,1341
3EQ7XRF5C0,2/29/2024,1993.160966
3EQ7XRF5C0,3/31/2024,1868.3172
3EQ7XRF5C0,4/30/2024,1897.809719
18V6BBBIFI,2/29/2024,24147.20297
18V6BBBIFI,3/31/2024,23989.07906
18V6BBBIFI,4/30/2024,23072.09417
S8G347GDTW,2/29/2024,4675.547638
S8G347GDTW,3/31/2024,35337.13347
S8G347GDTW,4/30/2024,44059.45065
MUIG4OLE6S,8/31/2021,27844
MUIG4OLE6S,9/30/2021,31792
MUIG4OLE6S,10/31/2021,35091
MUIG4OLE6S,11/30/2021,23626
MUIG4OLE6S,12/31/2021,19611
MUIG4OLE6S,1/31/2022,17246
MUIG4OLE6S,2/28/2022,13209
MUIG4OLE6S,3/31/2022,15246
MUIG4OLE6S,4/30/2022,10060
MUIG4OLE6S,5/31/2022,11804
MUIG4OLE6S,6/30/2022,7556
MUIG4OLE6S,7/31/2022,11293
MUIG4OLE6S,8/31/2022,9168
MUIG4OLE6S,9/30/2022,7530
MUIG4OLE6S,10/31/2022,0
MUIG4OLE6S,11/30/2022,0
MUIG4OLE6S,12/31/2022,6275
MUIG4OLE6S,1/31/2023,9709
MUIG4OLE6S,2/28/2023,6921
MUIG4OLE6S,3/31/2023,6946
MUIG4OLE6S,4/30/2023,6304
MUIG4OLE6S,5/31/2023,5310
MUIG4OLE6S,6/30/2023,4597
MUIG4OLE6S,7/31/2023,4487.486449
MUIG4OLE6S,8/31/2023,4069
MUIG4OLE6S,9/30/2023,676
MUIG4OLE6S,10/31/2023,3280
MUIG4OLE6S,11/30/2023,4303
MUIG4OLE6S,12/31/2023,4294
MUIG4OLE6S,1/31/2024,4097
MUIG4OLE6S,2/29/2024,4191.828724
MUIG4OLE6S,3/31/2024,4012.432022
MUIG4OLE6S,4/30/2024,3576.878124
F7OQQKYDH4,1/31/2024,42
F7OQQKYDH4,2/29/2024,28993
F7OQQKYDH4,3/31/2024,24190.05466
F7OQQKYDH4,4/30/2024,22696.15493
9X2MTE3FT3,2/29/2024,4610.012572
9X2MTE3FT3,3/31/2024,34933.10945
9X2MTE3FT3,4/30/2024,17369.3817
M8JEVCP9M7,6/30/2022,26240
M8JEVCP9M7,7/31/2022,24058
M8JEVCP9M7,8/31/2022,28670
M8JEVCP9M7,9/30/2022,26038
M8JEVCP9M7,10/31/2022,25299
M8JEVCP9M7,11/30/2022,23226
M8JEVCP9M7,12/31/2022,5056
M8JEVCP9M7,1/31/2023,17872
M8JEVCP9M7,2/28/2023,14691
M8JEVCP9M7,3/31/2023,12537
M8JEVCP9M7,4/30/2023,9378
M8JEVCP9M7,5/31/2023,8749
M8JEVCP9M7,6/30/2023,7276
M8JEVCP9M7,7/31/2023,264.1861288
M8JEVCP9M7,8/31/2023,1653
M8JEVCP9M7,9/30/2023,8108
M8JEVCP9M7,10/31/2023,5105
M8JEVCP9M7,11/30/2023,1486
M8JEVCP9M7,12/31/2023,5343
M8JEVCP9M7,1/31/2024,6161
M8JEVCP9M7,2/29/2024,5257.857077
M8JEVCP9M7,3/31/2024,4830.077689
M8JEVCP9M7,4/30/2024,3072.301601
5IZ31BO4OR,3/31/2024,25425.39847
5IZ31BO4OR,4/30/2024,21934.41805
AZ1AZ9CIYL,12/31/2022,20913
AZ1AZ9CIYL,1/31/2023,25718
AZ1AZ9CIYL,2/28/2023,27737
AZ1AZ9CIYL,3/31/2023,25761
AZ1AZ9CIYL,4/30/2023,20673
AZ1AZ9CIYL,5/31/2023,15737
AZ1AZ9CIYL,6/30/2023,11696
AZ1AZ9CIYL,7/31/2023,6244.90582
AZ1AZ9CIYL,8/31/2023,10955
AZ1AZ9CIYL,9/30/2023,5203
AZ1AZ9CIYL,10/31/2023,10441
AZ1AZ9CIYL,11/30/2023,8092
AZ1AZ9CIYL,12/31/2023,7256
AZ1AZ9CIYL,1/31/2024,6403
AZ1AZ9CIYL,2/29/2024,5341.898187
AZ1AZ9CIYL,3/31/2024,5311.474704
AZ1AZ9CIYL,4/30/2024,4837.970356
ZY8EFZ7VJ2,6/30/2022,29363
ZY8EFZ7VJ2,7/31/2022,29011
ZY8EFZ7VJ2,8/31/2022,27646
ZY8EFZ7VJ2,9/30/2022,27649
ZY8EFZ7VJ2,10/31/2022,25766
ZY8EFZ7VJ2,11/30/2022,24575
ZY8EFZ7VJ2,12/31/2022,21035
ZY8EFZ7VJ2,1/31/2023,18267
ZY8EFZ7VJ2,2/28/2023,13726
ZY8EFZ7VJ2,3/31/2023,12408
ZY8EFZ7VJ2,4/30/2023,8420
ZY8EFZ7VJ2,5/31/2023,12009
ZY8EFZ7VJ2,6/30/2023,9070
ZY8EFZ7VJ2,7/31/2023,8058.157977
ZY8EFZ7VJ2,8/31/2023,7499
ZY8EFZ7VJ2,9/30/2023,5890
ZY8EFZ7VJ2,10/31/2023,3666
ZY8EFZ7VJ2,11/30/2023,2973
ZY8EFZ7VJ2,12/31/2023,6454
ZY8EFZ7VJ2,1/31/2024,6551
ZY8EFZ7VJ2,2/29/2024,6079.52072
ZY8EFZ7VJ2,3/31/2024,5555.087898
ZY8EFZ7VJ2,4/30/2024,4336.990055
BJY1SG0H7N,6/30/2022,24453
BJY1SG0H7N,7/31/2022,23824
BJY1SG0H7N,8/31/2022,29471
BJY1SG0H7N,9/30/2022,24951
BJY1SG0H7N,10/31/2022,24240
BJY1SG0H7N,11/30/2022,19230
BJY1SG0H7N,12/31/2022,12487
BJY1SG0H7N,1/31/2023,12532
BJY1SG0H7N,2/28/2023,8690
BJY1SG0H7N,3/31/2023,5005
BJY1SG0H7N,4/30/2023,8290
BJY1SG0H7N,5/31/2023,9087
