Date,P10_Production_bbl,P10_Revenue_USD,P10_Cumulative_Revenue_USD,P50_Production_bbl,P50_Revenue_USD,P50_Cumulative_Revenue_USD,P90_Production_bbl,P90_Revenue_USD,P90_Cumulative_Revenue_USD
2044-11-01,36765.78289661439,2305949.9032756547,3649246157.521647,22753.34782576568,1427089.9756320233,2841739233.1870356,13396.395661615798,840221.9358965429,2222125040.257275
2044-12-01,36640.63019598945,2298100.325892458,3651544257.8475394,22673.236359287923,1422065.3844545386,2843161298.5714903,13350.051457725793,837315.2274285617,2222962355.4847035
2045-01-01,36506.1454758042,2289665.4442424397,3653833923.291782,22601.47229370294,1417564.3422610483,2844578862.913751,13310.195277306093,834815.4477926381,2223797170.932496
2045-02-01,36353.21586783756,2280073.699230772,3656113996.9910126,22508.745639890152,1411748.5265339103,2845990611.440285,13260.410714568558,831692.9600177399,2224628863.8925138
2045-03-01,36228.86116373941,2272274.172189736,3658386271.1632023,22419.822457749222,1406171.2645500312,2847396782.7048354,13200.490014293531,827934.7336964903,2225456798.62621
2045-04-01,36097.65075551627,2264044.6553859804,3660650315.8185883,22334.812056841467,1400839.4122050968,2848797622.1170406,13151.68472416306,824873.6658995071,2226281672.2921095
2045-05-01,35966.897792877244,2255843.8295692606,3662906159.6481576,22263.219542116196,1396349.1296815278,2850193971.246722,13106.663561338708,822049.9385671638,2227103722.2306767
2045-06-01,35849.547398995535,2248483.612865,3665154643.2610226,22170.983996360806,1390564.1162517497,2851584535.362974,13044.119656078406,818127.1848292376,2227921849.415506
2045-07-01,35713.63085233721,2239958.92705859,3667394602.1880813,22096.2373121805,1385876.004219961,2852970411.367194,13004.480595496665,815641.0229495508,2228737490.4384556
2045-08-01,35591.25359955041,2232283.4257638017,3669626885.613845,22012.911147971336,1380649.7872007622,2854351061.154395,12953.27702733976,812429.5351547498,2229549919.9736104
2045-09-01,35463.0053815793,2224239.697532654,3671851125.3113775,21941.776415232387,1376188.2167633753,2855727249.3711586,12907.099930188433,809533.3076214185,2230359453.281232
2045-10-01,35333.63053677042,2216125.3072662405,3674067250.6186438,21869.651918384934,1371664.568321103,2857098913.93948,12851.400270184398,806039.8249459654,2231165493.106178
2045-11-01,35230.03762057977,2209627.959562763,3676276878.5782065,21791.95403683893,1366791.3571905377,2858465705.2966704,12791.984393977124,802313.2611902452,2231967806.367368
2045-12-01,35110.097991384915,2202105.346019662,3678478983.9242263,21710.727133170825,1361696.8057924742,2859827402.102463,12752.693312952078,799848.9245883543,2232767655.2919564
2046-01-01,34975.89075661736,2193687.8682550406,3680672671.7924814,21626.94900285238,1356442.2414589012,2861183844.3439217,12701.52231345064,796639.4794996241,2233564294.7714562
2046-02-01,34860.04196397378,2186421.8319804356,3682859093.6244617,21553.819815480238,1351855.5788269204,2862535699.9227486,12653.27831366005,793613.6158327584,2234357908.387289
2046-03-01,34753.06248313272,2179712.078942084,3685038805.703404,21474.91052772937,1346906.388299186,2863882606.3110476,12599.637199859033,790249.2451751585,2235148157.6324644
2046-04-01,34632.79296994063,2172168.775074676,3687210974.4784784,21397.623377106564,1342058.9382121237,2865224665.2492595,12547.803619371887,786998.2430070047,2235935155.8754716
