Date,P10_Production_bbl,P10_Revenue_USD,P10_Cumulative_Revenue_USD,P50_Production_bbl,P50_Revenue_USD,P50_Cumulative_Revenue_USD,P90_Production_bbl,P90_Revenue_USD,P90_Cumulative_Revenue_USD
2041-04-01,70553.72423556258,4425129.584054485,4579253804.207109,33472.58339545396,2099400.4305628724,3031571696.4644074,14662.633810584199,919640.3925998409,2028175925.139171
2041-05-01,70305.56466820066,4409565.015989546,4583663369.223099,33332.97920817632,2090644.4559368188,3033662340.9203444,14597.669157453396,915565.809555477,2029091490.9487264
2041-06-01,70035.39492976361,4392619.969994774,4588055989.193093,33205.31485665624,2082637.347809479,3035744978.2681537,14522.050674007802,910823.0182737693,2030002313.9670002
2041-07-01,69806.59698924451,4378269.763165416,4592434258.956259,33056.90951051109,2073329.3644992555,3037818307.6326528,14452.695457111384,906473.0590700259,2030908787.0260704
2041-08-01,69486.98014477079,4358223.394680024,4596792482.350939,32900.59798794481,2063525.5058038987,3039881833.138457,14380.777098020164,901962.3395878247,2031810749.3656583
2041-09-01,69249.14310747641,4343306.255700921,4601135788.60664,32773.41534170265,2055548.61023159,3041937381.748688,14301.667085741286,897000.5596176934,2032707749.925276
2041-10-01,69029.82189011385,4329550.4289479405,4605465339.035588,32610.61000960595,2045337.459802485,3043982719.208491,14243.137652919215,893329.5935910931,2033601079.518867
2041-11-01,68722.74275148236,4310290.425372974,4609775629.460961,32487.473134166903,2037614.314974948,3046020333.5234656,14161.722425527736,888223.2305290996,2034489302.749396
2041-12-01,68522.78783800898,4297749.253199923,4614073378.714161,32343.193457478475,2028565.09365305,3048048898.617119,14100.677701117813,884394.5054141092,2035373697.25481
2042-01-01,68273.82137168442,4282134.0764320465,4618355512.790593,32206.30435341643,2019979.4090462786,3050068878.026165,14034.488994750134,880243.1497507284,2036253940.4045608
2042-02-01,67953.96975857865,4262072.983258053,4622617585.773851,32080.08687515906,2012063.0488099763,3052080941.074975,13956.933523488004,875378.8705931676,2037129319.2751539
2042-03-01,67649.73130416643,4242991.147397319,4626860576.921248,31942.003661273255,2003402.4696350584,3054084343.54461,13877.64541792388,870405.9206121858,2037999725.195766
2042-04-01,67450.83496498362,4230516.369003773,4631091093.290253,31795.610126627267,1994220.6671420622,3056078564.211752,13818.659234426892,866706.3071832546,2038866431.5029492
2042-05-01,67192.7015680053,4214326.242345292,4635305419.532598,31639.387377370113,1984422.3763086535,3058062986.5880604,13753.679854303182,862630.8004618955,2039729062.3034112
2042-06-01,66890.10018129535,4195347.083370844,4639500766.615969,31508.282039627382,1976199.4495254294,3060039186.0375857,13695.535644733025,858983.9956376553,2040588046.299049
2042-07-01,66670.21855936252,4181556.108043217,4643682322.724012,31397.73000711198,1969265.6260460634,3062008451.663632,13631.217675862425,854949.9726300912,2041442996.271679
2042-08-01,66410.48348152859,4165265.523961473,4647847588.247973,31264.111212409414,1960885.0552423184,3063969336.7188745,13561.152275364537,850555.4707108637,2042293551.7423897
2042-09-01,66286.85604720784,4157511.6112808757,4652005099.859254,31151.488925176716,1953821.3853870835,3065923158.1042614,13493.403093566521,846306.2420284922,2043139857.9844182
2042-10-01,65947.45367115534,4136224.2942548627,4656141324.153509,31028.035272496283,1946078.3722909668,3067869236.4765525,13421.059897619853,841768.8767787172,2043981626.8611968
2042-11-01,65748.96065880501,4123774.81252025,4660265098.966029,30905.168744176117,1938372.183634726,3069807608.6601872,13349.386788671154,837273.5393854547,2044818900.4005823
2042-12-01,65474.291940005976,4106547.5904771746,4664371646.556506,30787.464939801524,1930989.8010243515,3071738598.4612117,13290.631100678707,833588.3826345685,2045652488.783217
2043-01-01,65274.91791506266,4094042.85163273,4668465689.408139,30672.558802660795,1923782.888102885,3073662381.3493147,13231.303467105276,829867.3534568428,2046482356.1366737
2043-02-01,65073.89694892351,4081434.8166364823,4672547124.224775,30558.4806537181,1916627.9066011992,3075579009.255916,13170.527586365923,826055.4902168707,2047308411.6268907
2043-03-01,64884.675564548605,4069566.8514084886,4676616691.076184,30422.481147720348,1908098.01758502,3077487107.273501,13104.054625043906,821886.3060827537,2048130297.9329734
2043-04-01,64635.23668731827,4053922.045028602,4680670613.121213,30305.45279485314,1900757.9992931888,3079387865.2727942,13043.817092793304,818108.208059996,2048948406.1410334
2043-05-01,64468.65286234721,4043473.907526417,4684714087.028739,30162.192099508567,1891772.6884811772,3081279637.9612756,12977.845426902973,813970.4651753545,2049762376.6062088
2043-06-01,64248.15232790997,4029644.1140065133,4688743731.142745,30011.597184491522,1882327.3754113081,3083161965.336687,12915.17262000368,810039.6267266307,2050572416.2329354
2043-07-01,64002.49469138567,4014236.467043709,4692757967.609789,29875.796809547228,1873809.975894802,3085035775.312582,12864.881488634566,806885.36696716,2051379301.5999026
2043-08-01,63750.40926782653,3998425.6692780796,4696756393.279067,29753.139265422873,1866116.8947273225,3086901892.2073092,12791.043565136337,802254.252405351,2052181555.852308
2043-09-01,63553.197715168695,3986056.5606953804,4700742449.839763,29652.106851030167,1859780.1416966121,3088761672.3490057,12732.764758857153,798599.0056755206,2052980154.8579836
2043-10-01,63308.93493988636,3970736.399429673,4704713186.239192,29544.584114223762,1853036.3156441143,3090614708.66465,12678.433368465216,795191.3408701383,2053775346.1988537
2043-11-01,63079.35981708365,3956337.4477274865,4708669523.686919,29415.908102030182,1844965.756159333,3092459674.4208093,12627.322441450147,791985.6635277532,2054567331.8623815
2043-12-01,62908.36108070113,3945612.406981575,4712615136.093901,29324.942905290136,1839260.4190197974,3094298934.839829,12583.169537387988,789216.3933849746,2055356548.2557664
2044-01-01,62723.545223836416,3934020.75643902,4716549156.85034,29220.098017137494,1832684.5476348635,3096131619.387464,12535.692744288164,786238.6489217536,2056142786.9046881
2044-02-01,62516.5151513623,3921035.8302934435,4720470192.680634,29127.28873809322,1826863.5496532067,3097958482.937117,12487.505333440404,783216.334513382,2056926003.2392015
2044-03-01,62237.66066335319,3903546.076805512,4724373738.757439,29018.112255227497,1820016.0006478685,3099778498.937765,12420.587833455587,779019.2689143345,2057705022.5081158
2044-04-01,62121.72251438993,3896274.436102536,4728270013.193542,28909.063384325724,1813176.4554649093,3101591675.39323,12363.192959489666,775419.4624191918,2058480441.970535
2044-05-01,61895.68060836626,3882097.0877567315,4732152110.281299,28792.327359455572,1805854.7719850536,3103397530.165215,12290.04653301172,770831.7185504951,2059251273.6890855
2044-06-01,61652.27874907371,3866830.9231419032,4736018941.20444,28682.459984557463,1798963.890231444,3105196494.0554466,12234.292015047808,767334.7951837985,2060018608.4842694
2044-07-01,61476.25633070133,3855790.7970615877,4739874732.001502,28579.774814089767,1792523.4763397102,3106989017.5317864,12173.562594529074,763525.8459288635,2060782134.3301983
2044-08-01,61293.83239798818,3844349.168001819,4743719081.169504,28498.9257050918,1787452.6202233576,3108776470.15201,12125.606271221892,760518.025331037,2061542652.3555293
2044-09-01,61070.945397258554,3830369.6953160563,4747549450.8648205,28379.023772135384,1779932.3709883313,3110556402.5229983,12085.541854473773,758005.1851125951,2062300657.5406418
2044-10-01,60997.71024862843,3825776.386793975,4751375227.251615,28261.253734334485,1772545.834217459,3112328948.357216,12045.9107239478,755519.520606006,2063056177.0612478
2044-11-01,60737.117834284814,3809432.0305663436,4755184659.282181,28136.29711612878,1764708.555123597,3114093656.9123397,11983.707768311233,751618.1512284805,2063807795.2124763
2044-12-01,60574.488475014216,3799231.9171528914,4758983891.199334,28038.76599177036,1758591.403003837,3115852248.3153434,11937.038093643409,748691.0292333146,2064556486.2417095
2045-01-01,60396.99445638715,3788099.4923046017,4762771990.691639,27957.67572935445,1753505.421745111,3117605753.7370887,11891.14847047549,745812.8320682227,2065302299.0737777
2045-02-01,60150.57390960049,3772643.9956101426,4766544634.687249,27864.640811865982,1747670.2717202343,3119353424.008809,11840.540639731038,742638.7089239307,2066044937.7827015
2045-03-01,59987.76538457877,3762432.6449207803,4770307067.33217,27775.63816190056,1742088.0255144031,3121095512.0343237,11804.197412780257,740359.2617295777,2066785297.044431
2045-04-01,59728.56585780454,3746175.6506015006,4774053242.982771,27682.509131473464,1736246.9727260156,3122831759.0070496,11751.789864765356,737072.2603180831,2067522369.304749
2045-05-01,59602.92300535737,3738295.3308960143,4777791538.313667,27584.208161336224,1730081.535879008,3124561840.5429287,11705.061354675136,734141.4481652245,2068256510.7529142
2045-06-01,59418.20434979232,3726709.7768189744,4781518248.090487,27511.88917448114,1725545.6890234572,3126287386.231952,11636.28030302962,729827.5006060178,2068986338.2535203
2045-07-01,59213.6760344102,3713881.7608782076,4785232129.851365,27394.37860494677,1718175.4261022615,3128005561.6580544,11589.889215213336,726917.8515781804,2069713256.1050985
2045-08-01,59029.72235638497,3702344.186192465,4788934474.037558,27277.948821644368,1710872.9500935348,3129716434.608148,11540.257748909966,723804.966011633,2070437061.07111
2045-09-01,58824.75774621151,3689488.8058423856,4792623962.8434,27187.063399949344,1705172.6164448229,3131421607.2245927,11491.041336014552,720718.1125948327,2071157779.1837049
2045-10-01,58707.55845783646,3682138.0664755027,4796306100.909876,27085.21769762192,1698784.8539948468,3133120392.0785875,11443.507793791132,717736.8088265798,2071875515.9925315
2045-11-01,58585.61940694225,3674490.0492034177,4799980590.95908,26999.848783403748,1693430.515695083,3134813822.5942826,11399.581802738354,714981.7706677496,2072590497.7631993
2045-12-01,58341.908359090296,3659204.4922821433,4803639795.451362,26907.25526747989,1687623.0503763387,3136501445.644659,11365.574071032886,712848.8057351826,2073303346.5689344
2046-01-01,58143.927613110536,3646787.1398942927,4807286582.591256,26817.195669857017,1681974.5124134321,3138183420.1570725,11317.835273097253,709854.6283286597,2074013201.197263
2046-02-01,57953.976099835345,3634873.3809816726,4810921455.972238,26730.85649633708,1676559.3194502618,3139859979.476523,11269.301284224472,706810.5765465589,2074720011.7738097
2046-03-01,57737.45656183053,3621293.2755580107,4814542749.247796,26624.216606144295,1669870.86553737,3141529850.34206,11209.836461112782,703080.9428409936,2075423092.7166507
2046-04-01,57612.85938370514,3613478.540545986,4818156227.788342,26529.697360261493,1663942.6184356008,3143193792.9604955,11164.097787036962,700212.2132029582,2076123304.9298537
2046-05-01,57496.60887517974,3606187.3086512736,4821762415.096993,26439.093774427223,1658259.9615320754,3144852052.9220276,11119.72667735496,697429.257203703,2076820734.1870575
2046-06-01,57285.40273192272,3592940.459346193,4825355355.556339,26351.494953003057,1652765.7634523518,3146504818.68548,11080.443280961543,694965.4025819079,2077515699.5896394
2046-07-01,57086.80694398856,3580484.5315269623,4828935840.087866,26262.241318844404,1647167.775517921,3148151986.460998,11028.26800927749,691692.9695418841,2078207392.5591812
2046-08-01,57015.64055018841,3576020.9753078166,4832511861.063173,26178.760069330958,1641931.8315484377,3149793918.2925463,10984.620019697019,688955.367635397,2078896347.9268167
2046-09-01,56947.6498661779,3571756.5996066774,4836083617.66278,26110.81514224668,1637670.3257217116,3151431588.618268,10948.663726387938,686700.1889190514,2079583048.1157358
2046-10-01,56745.382681612726,3559070.40179075,4839642688.06457,26036.226555678382,1632992.1295721482,3153064580.74784,10905.034563377763,683963.7678150533,2080267011.883551
2046-11-01,56585.73304104012,3549057.176334036,4843191745.240905,25954.924883883305,1627892.8887171608,3154692473.636557,10869.165494076387,681714.059788471,2080948725.9433393
2046-12-01,56370.8108069966,3535577.2538148263,4846727322.4947195,25852.27045947759,1621454.4032184344,3156313928.0397754,10834.565276054522,679543.9341141396,2081628269.8774536
2047-01-01,56283.39810167271,3530094.7289369125,4850257417.223657,25758.642022542987,1615582.027653896,3157929510.067429,10796.586750673554,677161.9210022453,2082305431.7984557
2047-02-01,56050.639475569624,3515496.107907727,4853772913.331564,25687.34354966301,1611110.187434864,3159540620.2548637,10746.261573270887,674005.52587555,2082979437.3243313
2047-03-01,55865.66557942154,3503894.545141319,4857276807.876705,25589.50917379064,1604974.015380149,3161145594.270244,10706.772090846907,671528.7455379181,2083650966.0698693
2047-04-01,55710.329052056084,3494151.8381449576,4860770959.71485,25523.48201111695,1600832.7917372552,3162746427.061981,10672.909269725964,669404.8693972124,2084320370.9392664
2047-05-01,55574.94635485132,3485660.635376275,4864256620.350226,25452.966948509966,1596410.087010545,3164342837.1489916,10626.98868217493,666524.7301460116,2084986895.6694124
2047-06-01,55442.50653589441,3477354.0099312975,4867733974.360158,25385.696585705435,1592190.889855445,3165935028.038847,10583.088026204045,663771.2810035177,2085650666.9504158
2047-07-01,55281.16460972208,3467234.644321769,4871201209.004479,25292.2005462083,1586326.8182581845,3167521354.8571053,10541.54474709773,661165.6865379696,2086311832.6369538
2047-08-01,55162.065226162515,3459764.7309849127,4874660973.735464,25198.23022860509,1580432.9999381113,3169101787.8570433,10494.507590803187,658215.5160951759,2086970048.153049
2047-09-01,54950.92243698728,3446521.855247842,4878107495.590712,25120.98203947724,1575587.9935160123,3170677375.850559,10449.903699941926,655417.9600603576,2087625466.1131094
2047-10-01,54810.53933176961,3437717.02688859,4881545212.6176,25044.11647780741,1570766.9854880807,3172248142.836047,10412.140267888446,653049.4376019633,2088278515.5507114
2047-11-01,54652.51599057744,3427805.802929017,4884973018.420529,24985.713750862647,1567103.9664541052,3173815246.802501,10369.890369600786,650399.5239813613,2088928915.0746927
2047-12-01,54523.037650071354,3419684.9214124754,4888392703.341942,24898.320422466924,1561622.6568971255,3175376869.4593983,10336.404311386288,648299.278410148,2089577214.353103
2048-01-01,54335.42890573879,3407918.1009679367,4891800621.44291,24814.96195912019,1556394.4140760184,3176933263.873474,10299.262190398376,645969.7245817862,2090223184.0776846
2048-02-01,54209.37605023323,3400012.065870628,4895200633.5087805,24749.781410665655,1552306.2900769499,3178485570.163551,10261.879869413156,643625.1054095932,2090866809.1830943
2048-03-01,54100.53913476056,3393185.814532182,4898593819.323313,24663.09383130448,1546869.245099417,3180032439.4086504,10226.02583670736,641376.3404782856,2091508185.5235724
2048-04-01,54001.85018630453,3386996.04368502,4901980815.366998,24587.136439428537,1542105.1974809577,3181574544.6061316,10202.138276195767,639878.1126829984,2092148063.6362555
2048-05-01,53854.72022975486,3377768.0528102247,4905358583.419808,24516.03954445018,1537646.0002279154,3183112190.6063595,10166.181003585554,637622.872544886,2092785686.5088005
2048-06-01,53719.69189681804,3369299.0757684275,4908727882.495577,24438.53397750677,1532784.8510692245,3184644975.457429,10129.352627122125,635312.9967730996,2093420999.5055735
2048-07-01,53575.3237805204,3360244.307514239,4912088126.803091,24366.303952054124,1528254.5838728347,3186173230.0413017,10091.038089556387,632909.9089769765,2094053909.4145505
2048-08-01,53437.860077622514,3351622.584068484,4915439749.387159,24296.335489444908,1523866.1618979846,3187697096.2032,10056.417133200344,630738.4825943256,2094684647.8971448
2048-09-01,53243.51555096223,3339433.295356351,4918779182.682516,24213.23538142839,1518654.1231231885,3189215750.326323,10013.227115121741,628029.6046604356,2095312677.5018053
2048-10-01,53123.45647697082,3331903.19023561,4922111085.872751,24140.879852447713,1514115.9843455206,3190729866.3106685,9974.488210175105,625599.9005421825,2095938277.4023476
2048-11-01,52989.78484734253,3323519.3056253237,4925434605.178376,24069.856949107943,1509661.4278480501,3192239527.7385163,9937.215975272216,623262.1859690734,2096561539.5883167
2048-12-01,52861.517171333464,3315474.3569860347,4928750079.535362,24014.696305807724,1506201.7523002604,3193745729.4908166,9901.335781974147,621011.7802454184,2097182551.368562
2049-01-01,52733.16869703161,3307424.3406778225,4932057503.87604,23934.359788964783,1501163.045963871,3195246892.5367804,9869.143063439786,618992.6529389434,2097801544.0215008
2049-02-01,52606.7277506986,3299493.964523816,4935356997.840565,23867.134941109416,1496946.7035063826,3196743839.240287,9846.517239158555,617573.5612400245,2098419117.5827408
2049-03-01,52415.748365875625,3287515.737507719,4938644513.578073,23806.344961435694,1493133.9559812467,3198236973.196268,9810.138224879109,615291.8694644177,2099034409.4522052
2049-04-01,52225.20036852151,3275564.567113669,4941920078.145186,23736.17781348845,1488733.0724619958,3199725706.26873,9778.09698458379,613282.2428730953,2099647691.6950784
2049-05-01,52121.9359614085,3269087.823499541,4945189165.968686,23654.447015323232,1483606.9168010731,3201209313.185531,9755.408936852054,611859.2485193609,2100259550.9435978
2049-06-01,52047.910274581955,3264444.93242178,4948453610.901108,23596.496044186006,1479972.2318913462,3202689285.4174223,9719.344598403373,609597.2932118595,2100869148.2368097
2049-07-01,51940.218902922075,3257690.5295912726,4951711301.430699,23547.85670008976,1476921.5722296296,3204166206.989652,9688.707521682807,607675.7357599457,2101476823.9725697
2049-08-01,51760.53697851227,3246420.8792922893,4954957722.309992,23470.42369823085,1472064.974353039,3205638271.964005,9644.679273164737,604914.2840128923,2102081738.2565825
2049-09-01,51703.53205882587,3242845.5307295583,4958200567.840721,23408.069762445473,1468154.13550058,3207106426.0995054,9615.150635642063,603062.2478674701,2102684800.50445
2049-10-01,51550.8319703985,3233268.181183394,4961433836.021905,23346.70613232454,1464305.4086193952,3208570731.508125,9583.032872608816,601047.821770025,2103285848.32622
2049-11-01,51436.851814847476,3226119.3458272335,4964659955.367732,23267.461631446844,1459335.193524346,3210030066.701649,9552.289449687127,599119.5942843766,2103884967.9205043
2049-12-01,51305.46373576127,3217878.6855069464,4967877834.053239,23205.170666672453,1455428.3042136962,3211485495.0058627,9519.64592436677,597072.1923762838,2104482040.1128807
2050-01-01,51167.51223593339,3209226.367437742,4971087060.420676,23127.562101717598,1450560.6950197278,3212936055.7008824,9473.904301824397,594203.2778104262,2105076243.390691
2050-02-01,51040.71445699927,3201273.610742994,4974288334.031419,23043.852967708575,1445310.458134682,3214381366.159017,9443.166792213393,592275.421207624,2105668518.8118987
2050-03-01,50942.33251489754,3195103.095334374,4977483437.126753,22984.953046035338,1441616.2550473365,3215822982.4140644,9405.396753669176,589906.4843901307,2106258425.2962887
2050-04-01,50809.323656088665,3186760.779709881,4980670197.906463,22932.185509232484,1438306.6751390614,3217261289.0892034,9377.36200116465,588148.1447130468,2106846573.441002
2050-05-01,50703.595654542114,3180129.5194528815,4983850327.425916,22854.426558996907,1433429.633780286,3218694718.722984,9338.823657160368,585731.0197770983,2107432304.460779
2050-06-01,50553.661490604565,3170725.648690718,4987021053.074607,22799.367762816033,1429976.3460838215,3220124695.0690675,9312.668516229782,584090.5693379319,2108016395.0301168
2050-07-01,50418.86858094652,3162271.4373969655,4990183324.512004,22732.255272827777,1425767.0507117582,3221550462.119779,9285.766244817893,582403.2588749782,2108598798.2889917
2050-08-01,50251.8660079356,3151797.0360177206,4993335121.548021,22681.41666707114,1422578.4533587017,3222973040.5731378,9260.479044995474,580817.2457021162,2109179615.5346937
2050-09-01,50175.43264334867,3147003.135390829,4996482124.683413,22613.845272320996,1418340.375479973,3224391380.948618,9226.759523388057,578702.3573068989,2109758317.8920007
2050-10-01,50014.61158874454,3136916.4388460577,4999619041.122258,22561.555923198186,1415060.78750299,3225806441.7361207,9201.69071190187,577130.0414504854,2110335447.9334512
2050-11-01,49930.14730290833,3131618.83883841,5002750659.961097,22514.83264724964,1412130.3036354973,3227218572.0397563,9167.397052065515,574979.143105549,2110910427.0765567
2050-12-01,49836.64463045002,3125754.351221825,5005876414.312319,22447.02384524921,1407877.3355740304,3228626449.3753304,9140.744302695952,573307.4826650901,2111483734.5592217
2051-01-01,49698.66299940843,3117100.1433228967,5008993514.455642,22385.516906613084,1404019.6203827725,3230030468.995713,9107.386915161958,571215.307318958,2112054949.8665407
2051-02-01,49537.44079364565,3106988.286577455,5012100502.742219,22325.213389341872,1400237.3837795223,3231430706.3794928,9073.992972042808,569120.8392065249,2112624070.7057471
2051-03-01,49441.04204485143,3100942.1570530813,5015201444.899272,22283.78277382547,1397638.8555743336,3232828345.235067,9052.005873536778,567741.8083882268,2113191812.5141354
2051-04-01,49354.979080966805,3095544.287958238,5018296989.18723,22208.83510245773,1392938.137626149,3234221283.372693,9029.705371501372,566343.120900566,2113758155.635036
2051-05-01,49218.239114756834,3086967.9572775485,5021383957.144507,22133.3290904857,1388202.400555263,3235609485.773248,8998.030446892282,564356.4696290839,2114322512.104665
2051-06-01,49087.25099117849,3078752.382166715,5024462709.526674,22081.69113931524,1384963.6682578519,3236994449.441506,8976.512181566262,563006.844027836,2114885518.9486928
2051-07-01,48987.651662991615,3072505.512302834,5027535215.038977,22030.685992670205,1381764.6254602752,3238376214.066966,8946.056768670745,561096.6805310291,2115446615.6292238
2051-08-01,48901.273843052586,3067087.895436258,5030602302.934413,21976.70440299135,1378378.9001556174,3239754592.9671216,8918.52326817884,559369.7793801768,2116005985.408604
2051-09-01,48828.97936076525,3062553.5855071964,5033664856.51992,21928.00312579937,1375324.3560501363,3241129917.3231716,8891.593681644303,557680.7557127307,2116563666.1643167
2051-10-01,48673.76774960997,3052818.713255537,5036717675.233176,21858.80453792459,1370984.22061863,3242500901.5437903,8855.555945001275,555420.46887048,2117119086.633187
2051-11-01,48553.213212477676,3045257.5326866,5039762932.765862,21807.25067562264,1367750.7623750519,3243868652.306165,8835.01641304528,554132.2294261999,2117673218.8626132
2051-12-01,48352.41268513629,3032663.323611748,5042795596.089475,21746.24548630304,1363924.5169009266,3245232576.823066,8806.969195888685,552373.1079661383,2118225591.9705794
2052-01-01,48233.69278995826,3025217.211786182,5045820813.301261,21696.884935225604,1360828.62313735,3246593405.4462037,8782.508967415879,550838.9624363239,2118776430.9330158
2052-02-01,48154.23095395224,3020233.3654318843,5048841046.666693,21629.745921571106,1356617.6642009397,3247950023.1104045,8757.996444003924,549301.5369679261,2119325732.4699838
2052-03-01,48051.601271899206,3013796.431773518,5051854843.098466,21562.997702586777,1352431.2159062426,3249302454.3263106,8723.97349972591,547167.617902809,2119872900.0878866
2052-04-01,47955.713807541,3007782.370008971,5054862625.468475,21501.852334913234,1348596.178445758,3250651050.5047565,8698.924255982103,545596.5293351975,2120418496.6172218
2052-05-01,47814.115807804315,2998901.3434654865,5057861526.811941,21443.27381377658,1344922.133600067,3251995972.6383567,8661.485427876803,543248.3660364331,2120961744.9832582
2052-06-01,47754.02470982335,2995132.4298001206,5060856659.241741,21390.994969229752,1341643.20447009,3253337615.842827,8638.34999115461,541797.3114452171,2121503542.2947035
2052-07-01,47656.855617544476,2989037.9843323897,5063845697.226073,21361.450344736604,1339790.1656218797,3254677406.0084486,8612.685306272318,540187.6224093998,2122043729.9171128
2052-08-01,47572.11345233691,2983722.955730571,5066829420.181804,21296.349999278496,1335707.0719547472,3256013113.0804033,8593.092475891444,538958.7600879114,2122582688.6772008
2052-09-01,47487.80436270539,2978435.0896288822,5069807855.271433,21253.433545863416,1333015.3519965534,3257346128.4323997,8578.905723114663,538068.9669537516,2123120757.6441545
2052-10-01,47328.89295841871,2968468.1663520215,5072776323.437785,21175.43882123,1328123.5228675455,3258674251.9552674,8544.16866469886,535890.2586499125,2123656647.9028044
2052-11-01,47226.375890076444,2962038.2958255946,5075738361.733611,21134.786236945543,1325573.7927812245,3259999825.748049,8517.607783772848,534224.360198233,2124190872.2630026
2052-12-01,47114.998822630565,2955052.726155389,5078693414.459766,21074.038608938692,1321763.7015526348,3261321589.4496017,8489.165066260543,532440.4329558612,2124723312.6959586
2053-01-01,46981.81572589297,2946699.482328007,5081640113.942095,21006.154804066635,1317506.0293110593,3262639095.478913,8457.802125926166,530473.3493380891,2125253786.0452967
2053-02-01,46926.89208205116,2943254.671386249,5084583368.6134815,20955.250100073452,1314313.2862766068,3263953408.7651896,8431.754221047815,528839.6247441189,2125782625.6700408
2053-03-01,46815.37440777753,2936260.282855807,5087519628.8963375,20915.939634958577,1311847.733904602,3265265256.4990945,8408.980301075468,527411.2444834533,2126310036.9145243
2053-04-01,46770.43257509754,2933441.5311101177,5090453070.427447,20868.538793781878,1308874.7531459993,3266574131.2522407,8392.636853418602,526386.1834464148,2126836423.0979707
2053-05-01,46652.450313823785,2926041.683683028,5093379112.111131,20827.39007869682,1306293.9057358645,3267880425.1579766,8370.955527242484,525026.3306686486,2127361449.4286394
2053-06-01,46566.87009152749,2920674.0921406043,5096299786.203271,20778.615326454394,1303234.7532752196,3269183659.911252,8342.512592411182,523242.3897960293,2127884691.8184354
2053-07-01,46435.89328402818,2912459.2267742474,5099212245.430045,20725.602344089268,1299909.779021279,3270483569.6902733,8325.469970686361,522173.47656144854,2128406865.294997
2053-08-01,46353.381728990666,2907284.1020422946,5102119529.532087,20672.993415787234,1296610.1470381753,3271780179.8373113,8295.36817247079,520285.4917773679,2128927150.7867744
2053-09-01,46271.714242103284,2902161.917264718,5105021691.449352,20626.679700574277,1293705.3508200187,3273073885.1881313,8271.288242936695,518775.1985969895,2129445925.9853714
2053-10-01,46130.985264023824,2893335.395759574,5107915026.845112,20574.847507844952,1290454.4356920354,3274364339.623823,8239.839469483984,516802.73152603547,2129962728.7168975
2053-11-01,46067.426254438506,2889348.974678383,5110804375.81979,20529.591557226126,1287615.9824692225,3275651955.6062922,8214.413846649732,515208.0364618712,2130477936.7533593
2053-12-01,45929.43374226687,2880694.0843149778,5113685069.904105,20472.890560365744,1284059.6959461395,3276936015.3022385,8188.411993932185,513577.20025942667,2130991513.9536188
2054-01-01,45853.1312517024,2875908.3921067743,5116560978.296212,20423.337533766487,1280951.7301178342,3278216967.0323563,8170.919454032874,512480.0681569418,2131503994.0217757
2054-02-01,45786.354090624794,2871720.128563987,5119432698.424776,20382.88949041857,1278414.8288390527,3279495381.861195,8147.121381303814,510987.4530353752,2132014981.474811
2054-03-01,45724.773147367836,2867857.7718029106,5122300556.196579,20336.50410116239,1275505.537224905,3280770887.39842,8125.567142437789,509635.5711736981,2132524617.0459847
2054-04-01,45610.900890050994,2860715.703823998,5125161271.900403,20268.82545111161,1271260.7322937201,3282042148.1307135,8100.387078714074,508056.2775769467,2133032673.3235617
2054-05-01,45553.27292674557,2857101.2779654823,5128018373.178369,20224.98983683134,1268511.3625660616,3283310659.4932795,8085.634970108834,507131.0253252261,2133539804.348887
2054-06-01,45460.46911436785,2851280.6228531515,5130869653.801222,20177.940006821696,1265560.3972278568,3284576219.890507,8059.21950023228,505474.24705456855,2134045278.5959415
2054-07-01,45381.911530867976,2846353.4912160393,5133716007.292438,20124.76804003697,1262225.451471119,3285838445.3419785,8036.931072461709,504076.31686479837,2134549354.9128063
2054-08-01,45270.79413969748,2839384.2084418256,5136555391.500879,20076.46150820745,1259195.6657947712,3287097641.0077734,8011.099907279554,502456.1861845736,2135051811.098991
2054-09-01,45184.94660386005,2833999.850994102,5139389391.351873,20034.753667118897,1256579.750001697,3288354220.7577753,7999.193104281275,501709.39150052157,2135553520.4904914
2054-10-01,45075.63446693638,2827143.79376625,5142216535.145639,19976.996139681865,1252957.1978808467,3289607177.955656,7975.595934045398,500229.3769833274,2136053749.8674748
2054-11-01,44948.15382244915,2819148.2077440107,5145035683.353383,19947.81601394489,1251127.0203946233,3290858304.976051,7963.0687432923505,499443.67157929623,2136553193.5390542
2054-12-01,44876.56796952482,2814658.3430485968,5147850341.696432,19889.752983476686,1247485.3071236578,3292105790.2831745,7937.299248580592,497827.4088709747,2137051020.947925
